"Fighter","Opponent","Date","Country","WT_Class","Weight","Birthdate","Height","Team","Nickname","Stance","Reach","Decision","Rnd","Time","Time_Seconds","Total_Fight_Time_Seconds","Event","Res","Results","Decision_Unanimous","KO_TKO","Submission","Decision_Split","Draw","No_Contest","Decision_Majority","TKO_Doctors_Stoppage","Southpaw_Stance","Orthodox_Stance","Switch_Stance","Continent","Africa","Asia","Europe","South_America","North_America","Oceania","SDBL","SDB_A","SDHL","SDH_A","SDLL","SDL_A","TSL","TS_A","SSL","SS_A","KD","SCBL","SCB_A","SCHL","SCH_A","SCLL","SCL_A","RV","SR","TDL","TD_A","TDS","SGBL","SGB_A","SGHL","SGH_A","SGLL","SGL_A","AD","ADTB","ADHG","ADTM","ADTS","SM","X.Ground_Body_Strikes","X.Ground_Head_Strikes","X.Ground_Leg_Strikes","X.Clinch_Body_Strikes","X.Clinch_Head_Strikes","X.Clinch_Leg_Strikes","X.LEG","X.BODY","X.HEAD","X.Total_Strikes","X.TK_ACC","X.Significant_Strikes"
"Steve Garcia","Luis Pena",2020-02-29,"USA","Featherweight",144,1992-05-22,72,"Jackson-Wink MMA","Mean Machine","Orthodox",75,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Benavidez vs. Figueiredo","L",0,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,6,11,84,163,26,29,148,240,119,210,1,2,2,1,4,0,0,0,0,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,25,0,90,62,51,61,67,56.6666666666667
"Kyle Nelson","Bill Algeo",2024-03-30,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"KO/TKO",1,"4:00",240,240,"UFC Fight Night: Blanchfield vs. Fiorot","W",1,0,1,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,5,7,17,39,6,6,40,68,32,59,0,1,1,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,100,60,0,100,75,44,58,0,54.2372881355932
"Kyle Nelson","Fernando Padilla",2023-09-16,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"Decision - Unanimous",3,"5:00",300,900,"Noche UFC: Grasso vs. Shevchenko 2","W",1,1,0,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,17,18,43,137,20,21,83,185,82,184,0,2,2,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,95,95,30,44,0,44.5652173913043
"Kyle Nelson","Blake Bilder",2023-06-10,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"Decision - Unanimous",3,"5:00",300,900,"UFC 289: Nunes vs. Aldana","W",1,1,0,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,19,30,23,75,15,19,83,150,59,126,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,79,64,32,55,0,46.8253968253968
"Kyle Nelson","Dooho Choi",2023-02-04,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"Draw",3,"5:00",300,900,"UFC Fight Night: Lewis vs. Spivac","D",0,0,0,0,0,1,0,0,0,0,0,1,"North America",0,0,0,0,1,0,6,9,8,38,3,7,39,80,20,58,0,1,1,2,3,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,0,43,70,24,48,50,34.4827586206897
"Kyle Nelson","Jai Herbert",2022-07-23,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Blaydes vs. Aspinall","L",0,1,0,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,7,9,6,23,15,15,55,77,41,62,0,4,4,9,11,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,81,0,100,85,44,71,0,66.1290322580645
"Kyle Nelson","Billy Quarantillo",2020-09-12,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"KO/TKO",3,"0:07",7,607,"UFC Fight Night: Waterson vs. Hill","L",0,0,1,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,10,17,30,75,3,3,62,120,56,114,0,3,3,7,13,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,100,0,100,53,0,100,65,44,51,0,49.1228070175439
"Kyle Nelson","Polo Reyes",2019-09-21,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"KO/TKO",1,"1:36",96,96,"UFC Fight Night: Rodriguez vs. Stephens","W",1,0,1,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,1,1,1,2,0,0,12,16,12,16,0,3,3,7,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,70,0,0,100,67,75,0,75
"Kyle Nelson","Matt Sayles",2019-05-04,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"Submission",3,"3:16",196,796,"UFC Fight Night: Iaquinta vs. Cowboy","L",0,0,0,1,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,8,9,16,77,0,0,32,103,26,93,0,0,2,2,5,0,0,0,0,2,10,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,40,0,100,73,22,31,20,27.9569892473118
"Kyle Nelson","Diego Ferreira",2018-12-08,"Canada","Featherweight",145,1991-04-20,71,"House Of Champions","The Monster","Switch",71,"KO/TKO",2,"1:23",83,383,"UFC 231: Holloway vs. Ortega","L",0,0,1,0,0,0,0,0,0,0,0,1,"North America",0,0,0,0,1,0,6,10,11,35,2,3,20,50,20,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0,67,60,32,40,0,40
"Jessica Andrade","Marina Rodriguez",2024-04-13,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Split",3,"5:00",300,900,"UFC 300: Pereira vs. Hill","W",1,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,12,16,29,99,38,50,124,220,89,180,0,1,1,5,9,1,1,0,0,1,1,0,1,1,1,2,1,1,0,0,0,0,0,0,100,50,100,100,55,100,77,78,32,56,100,49.4444444444444
"Jessica Andrade","Mackenzie Dern",2023-11-11,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",2,"3:15",195,495,"UFC 295: Procházka vs. Pereira","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,4,6,20,62,19,22,53,107,53,107,4,3,3,3,9,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,80,0,100,33,0,86,78,36,49,0,49.5327102803738
"Jessica Andrade","Tatiana Suarez",2023-08-05,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",2,"1:31",91,391,"UFC Fight Night: Sandhagen vs. Font","L",0,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,3,4,1,12,4,7,13,31,11,29,0,2,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,57,62,14,41,0,37.9310344827586
"Jessica Andrade","Yan Xiaonan",2023-05-06,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",1,"2:20",140,140,"UFC 288: Sterling vs. Cejudo","L",0,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,3,3,5,23,4,6,12,32,12,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,100,22,37,0,37.5
"Jessica Andrade","Erin Blanchfield",2023-02-18,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",2,"1:37",97,397,"UFC Fight Night: Andrade vs. Blanchfield","L",0,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,4,14,26,103,20,20,56,147,53,143,0,1,2,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,100,31,26,38,0,37.0629370629371
"Jessica Andrade","Lauren Murphy",2023-01-21,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC 283: Teixeira vs. Hill","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,17,21,144,267,47,50,237,375,231,369,0,5,5,17,25,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,100,0,0,100,68,0,94,85,55,63,100,62.6016260162602
"Jessica Andrade","Amanda Lemos",2022-04-23,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",1,"3:13",193,193,"UFC Fight Night: Lemos vs. Andrade","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,1,1,0,3,2,5,3,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,100,0,33,0,33.3333333333333
"Jessica Andrade","Cynthia Calvillo",2021-09-25,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",1,"4:54",294,294,"UFC 266: Volkanovski vs. Ortega","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,3,27,56,12,13,48,86,48,86,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,92,67,49,55,0,55.8139534883721
"Jessica Andrade","Valentina Shevchenko",2021-04-24,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",2,"3:19",199,499,"UFC 261: Usman vs. Masvidal 2","L",0,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,2,2,6,0,1,47,55,10,15,0,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,100,33,85,0,66.6666666666667
"Jessica Andrade","Katlyn Cerminara",2020-10-17,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",1,"4:55",295,295,"UFC Fight Night: Ortega vs. The Korean Zombie","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,6,7,4,16,4,5,62,79,28,43,1,5,5,3,4,0,0,0,0,2,3,1,0,0,4,4,2,2,2,0,0,0,0,0,0,100,100,100,75,0,86,92,46,78,67,65.1162790697674
"Jessica Andrade","Rose Namajunas",2020-07-11,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Split",3,"5:00",300,900,"UFC 251: Usman vs. Masvidal","L",0,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,22,52,27,126,15,16,79,213,71,205,0,3,3,4,8,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100,50,0,94,46,23,37,33,34.6341463414634
"Jessica Andrade","Zhang Weili",2019-08-31,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",1,"0:42",42,42,"UFC Fight Night: Andrade vs. Zhang","L",0,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,0,1,2,9,1,1,4,12,4,12,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,100,50,22,33,0,33.3333333333333
"Jessica Andrade","Rose Namajunas",2019-05-11,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",2,"2:58",178,478,"UFC 237: Namajunas vs. Andrade","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,8,14,14,64,19,20,49,107,47,105,0,3,3,2,3,0,0,0,0,2,4,2,0,0,1,1,0,0,0,0,0,0,0,0,0,100,0,100,66,0,95,65,25,45,50,44.7619047619048
"Jessica Andrade","Karolina Kowalkiewicz",2018-09-08,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",1,"1:58",118,118,"UFC 228: Woodley vs. Till","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,3,27,60,2,2,39,74,38,73,1,2,2,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,83,0,100,80,48,52,0,52.0547945205479
"Jessica Andrade","Tecia Pennington",2018-02-24,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Emmett vs. Stephens","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,11,16,24,94,2,3,151,237,92,178,0,8,10,8,15,1,1,1,0,10,12,5,24,24,14,15,0,0,8,0,4,0,0,0,100,93,0,80,53,100,75,86,37,63,83,51.685393258427
"Jessica Andrade","Claudia Gadelha",2017-09-22,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Saint Preux vs. Okami","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,5,10,34,91,6,6,242,355,141,241,0,6,7,10,16,2,2,0,0,4,7,3,39,41,39,68,0,0,5,0,2,0,0,0,95,57,0,85,62,100,100,86,47,68,57,58.50622406639
"Jessica Andrade","Joanna Jedrzejczyk",2017-05-13,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",5,"5:00",300,1500,"UFC 211: Miocic vs. dos Santos 2","L",0,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,9,28,35,133,14,17,94,230,83,218,0,6,7,15,29,3,3,0,0,2,10,1,0,0,1,1,0,0,1,0,1,0,0,0,0,100,0,85,51,100,85,43,31,40,20,38.0733944954128
"Jessica Andrade","Angela Hill",2017-02-04,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Bermudez vs. The Korean Zombie","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0
"Jessica Andrade","Joanne Wood",2016-09-10,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",1,"4:38",278,278,"UFC 203: Miocic vs. Overeem","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,2,2,0,1,0,0,44,58,20,28,0,5,5,1,1,0,0,0,0,2,3,0,3,3,9,16,0,0,3,0,0,0,0,1,100,56,0,100,100,0,0,100,56,75,67,71.4285714285714
"Jessica Andrade","Jessica Penne",2016-06-04,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",2,"2:56",176,476,"UFC 199: Rockhold vs. Bisping 2","W",1,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,20,25,57,119,1,1,118,206,117,205,0,6,8,33,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,63,0,100,79,53,57,100,57.0731707317073
"Jessica Andrade","Raquel Pennington",2015-09-05,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",2,"4:58",298,598,"UFC 191: Johnson vs. Dodson 2","L",0,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,4,7,12,24,10,10,59,87,41,66,0,8,8,7,16,0,1,0,0,4,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,43,0,91,80,48,67,80,62.1212121212121
"Jessica Andrade","Sarah Moras",2015-07-15,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Mir vs. Duffee","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,5,7,7,34,5,5,158,206,50,90,0,0,0,0,0,0,0,0,0,3,4,1,4,4,29,40,0,0,7,0,3,0,0,0,100,72,0,0,0,0,100,82,49,76,75,55.5555555555556
"Jessica Andrade","Marion Reneau",2015-02-22,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",1,"1:54",114,114,"UFC Fight Night: Bigfoot vs. Mir","L",0,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,0,0,3,11,0,0,8,21,6,15,1,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,66,0,0,100,36,38,0,40
"Jessica Andrade","Larissa Pacheco",2014-09-13,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Submission",1,"4:33",273,273,"UFC Fight Night: Silva vs. Arlovski","W",1,0,0,1,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,0,0,1,4,0,0,44,52,19,24,0,0,0,0,0,0,0,0,1,1,1,0,5,5,13,15,0,0,6,0,1,0,0,2,100,86,0,0,0,0,0,100,74,84,100,79.1666666666667
"Jessica Andrade","Raquel Pennington",2014-03-15,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Split",3,"5:00",300,900,"UFC 171: Hendricks vs. Lawler","W",1,0,0,0,1,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,8,12,28,90,2,2,90,185,66,158,0,7,8,18,41,2,2,0,0,8,8,4,0,1,1,2,0,0,2,0,0,0,0,0,0,50,0,87,43,100,100,71,35,48,38,41.7721518987342
"Jessica Andrade","Rosi Sexton",2013-10-26,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Machida vs. Munoz","W",1,1,0,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,18,21,175,310,3,3,215,356,206,344,0,3,3,3,3,3,3,0,0,1,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,100,0,100,100,100,100,88,57,60,50,59.8837209302326
"Jessica Andrade","Liz Carmouche",2013-07-27,"Brazil","Women's Flyweight",115,1991-09-25,61,"PRVT","Bate Estaca","Orthodox",62,"KO/TKO",2,"3:57",237,537,"UFC on Fox: Johnson vs. Moraga","L",0,0,1,0,0,0,0,0,0,0,1,0,"South America",0,0,0,1,0,0,1,1,2,6,1,1,14,20,10,15,0,3,3,0,0,2,2,0,1,1,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,50,0,100,0,100,100,100,38,70,100,66.6666666666667
"Natalia Silva","Viviane Araujo",2024-02-03,"Brazil","Women's Flyweight",125,1997-02-03,64,"Team Borracha","Without-Nickname","Southpaw",65,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Dolidze vs. Imavov","W",1,1,0,0,0,0,0,0,0,1,0,0,"South America",0,0,0,1,0,0,8,16,24,103,6,9,65,157,38,128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,50,23,0,0,29.6875
"Natalia Silva","Andrea Lee",2023-08-19,"Brazil","Women's Flyweight",125,1997-02-03,64,"Team Borracha","Without-Nickname","Southpaw",65,"Decision - Unanimous",3,"5:00",300,900,"UFC 292: Sterling vs. O'Malley","W",1,1,0,0,0,0,0,0,0,1,0,0,"South America",0,0,0,1,0,0,17,43,34,111,19,20,70,174,70,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,40,31,0,0,40.2298850574713
"Natalia Silva","Victoria Leonardo",2023-05-20,"Brazil","Women's Flyweight",125,1997-02-03,64,"Team Borracha","Without-Nickname","Southpaw",65,"KO/TKO",1,"2:58",178,178,"UFC Fight Night: Dern vs. Hill","W",1,0,1,0,0,0,0,0,0,1,0,0,"South America",0,0,0,1,0,0,2,2,16,40,2,2,21,46,20,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,39,0,0,44.4444444444444
"Natalia Silva","Tereza Bleda",2022-11-19,"Brazil","Women's Flyweight",125,1997-02-03,64,"Team Borracha","Without-Nickname","Southpaw",65,"KO/TKO",3,"1:27",87,687,"UFC Fight Night: Nzechukwu vs. Cutelaba","W",1,0,1,0,0,0,0,0,0,1,0,0,"South America",0,0,0,1,0,0,6,8,23,44,12,13,62,89,45,72,1,1,1,0,2,0,0,1,0,0,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,75,0,100,0,0,92,78,52,0,0,62.5
"Natalia Silva","Jasmine Jasudavicius",2022-06-18,"Brazil","Women's Flyweight",125,1997-02-03,64,"Team Borracha","Without-Nickname","Southpaw",65,"Decision - Unanimous",3,"5:00",300,900,"UFC Fight Night: Kattar vs. Emmett","W",1,1,0,0,0,0,0,0,0,1,0,0,"South America",0,0,0,1,0,0,17,23,45,122,23,24,120,213,96,185,0,1,1,0,0,0,0,0,0,2,3,0,0,0,10,15,0,0,0,0,0,0,0,0,0,66,0,100,0,0,96,75,40,0,67,51.8918918918919
"Matt Schnell","Steve Erceg",2024-03-02,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"KO/TKO",2,"0:26",26,326,"UFC Fight Night: Rozenstruik vs. Gaziev","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,5,17,66,3,3,25,84,22,78,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,100,20,26,29,0,28.2051282051282
"Matt Schnell","Matheus Nicolau",2022-12-03,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"KO/TKO",2,"1:44",104,404,"UFC Fight Night: Thompson vs. Holland","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,7,16,50,1,2,29,68,20,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,43,32,42,0,33.8983050847458
"Matt Schnell","Sumudaerji",2022-07-16,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Submission",2,"4:24",264,564,"UFC Fight Night: Ortega vs. Rodriguez","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,2,8,32,6,6,79,120,47,81,0,3,3,6,9,0,0,1,0,2,3,0,0,0,22,29,0,0,0,0,0,0,0,2,0,75,0,100,66,0,100,100,51,65,67,58.0246913580247
"Matt Schnell","Brandon Royval",2022-05-07,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Submission",1,"2:14",134,134,"UFC 274: Oliveira vs. Gaethje","L",0,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,3,4,7,24,0,0,15,36,12,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,75,31,41,0,36.3636363636364
"Matt Schnell","Rogerio Bontorin",2021-05-15,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"No Contest",3,"5:00",300,900,"UFC 262: Oliveira vs. Chandler","D",0,0,0,0,0,0,1,0,0,0,1,0,"North America",0,0,0,0,1,0,16,20,35,99,6,6,113,184,65,135,0,5,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,60,0,100,84,36,61,0,48.1481481481481
"Matt Schnell","Tyson Nam",2021-01-20,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Chiesa vs. Magny","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,9,11,68,194,6,7,85,214,85,214,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0,86,83,35,39,0,39.7196261682243
"Matt Schnell","Alexandre Pantoja",2019-12-21,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"KO/TKO",1,"4:17",257,257,"UFC Fight Night: Edgar vs. The Korean Zombie","L",0,0,1,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,6,14,41,2,3,35,68,20,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,100,0,0,0,0,67,33,37,51,0,38.4615384615385
"Matt Schnell","Jordan Espinosa",2019-08-03,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Submission",1,"1:23",83,83,"UFC Fight Night: Covington vs. Lawler","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,0,0,2,11,1,1,3,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,25,18,25,0,25
"Matt Schnell","Louis Smolka",2019-03-09,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Submission",1,"3:18",198,198,"UFC Fight Night: Lewis vs. Dos Santos","W",1,0,0,1,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,1,3,11,35,1,1,16,42,14,40,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,100,0,0,100,50,31,38,100,35
"Matt Schnell","Naoki Inoue",2018-06-23,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Decision - Split",3,"5:00",300,900,"UFC Fight Night: Cowboy vs. Edwards","W",1,0,0,0,1,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,4,11,41,136,23,30,79,192,71,183,0,1,1,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,40,0,77,42,30,41,0,38.7978142076503
"Matt Schnell","Marco Beltran",2017-10-07,"USA","Flyweight",125,1990-01-15,68,"American Top Team","Danger","Orthodox",70,"Decision - Unanimous",3,"5:00",300,900,"UFC 216: Ferguson vs. Lee","W",1,1,0,0,0,0,0,0,0,0,1,0,"North America",0,0,0,0,1,0,2,9,21,105,12,18,38,140,38,140,0,0,0,3,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,0,67,22,21,27,0,27.1428571428571
